股票代码,企业名称,年份,数字化转型指数(0-100分),人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,总词频数
603790,雅运股份,2018,0,0,2,0,0,0,2
603797,联泰环保,2018,0,0,0,0,0,0,0
603798,康普顿,2018,0,0,0,0,0,0,0
603799,华友钴业,2018,0,0,0,0,0,0,0
603800,道森股份,2018,0,0,0,0,0,0,0
603801,志邦家居,2018,2,2,1,2,0,14,19
603803,瑞斯康达,2018,2,1,2,12,0,0,15
603806,福斯特,2018,0,0,0,0,0,0,0
603808,歌力思,2018,3,1,1,0,0,20,22
603809,豪能股份,2018,0,0,0,0,0,0,0
603810,丰山集团,2018,0,0,0,0,0,0,0
603811,诚意药业,2018,0,0,0,0,0,0,0
603813,原尚股份,2018,0,0,3,1,0,0,4
603816,顾家家居,2018,3,0,1,0,0,29,30
603817,海峡环保,2018,0,0,0,0,0,0,0
603818,曲美家居,2018,1,1,1,3,0,1,6
603819,神力股份,2018,0,0,0,0,0,0,0
603822,嘉澳环保,2018,0,0,0,0,0,0,0
603823,百合花,2018,0,0,0,0,0,0,0
603825,华扬联众,2018,3,3,7,1,1,7,19
603826,坤彩科技,2018,0,0,0,0,0,1,1
603828,柯利达,2018,4,0,4,1,0,27,32
603829,洛凯股份,2018,1,1,0,1,0,8,10
603833,欧派家居,2018,1,0,0,0,0,10,10
603838,四通股份,2018,0,0,0,0,0,3,3
603839,安正时尚,2018,3,0,2,1,0,23,26
603843,正平股份,2018,0,0,0,0,0,0,0
603848,好太太,2018,10,3,3,7,0,71,84
603855,华荣股份,2018,0,0,0,0,0,2,2
603856,东宏股份,2018,0,0,0,0,0,0,0
603858,步长制药,2018,0,0,0,0,0,0,0
603859,能科股份,2018,0,0,2,1,0,0,3
603860,中公高科,2018,1,0,5,0,0,1,6
603861,白云电器,2018,4,1,13,4,0,13,31
603866,桃李面包,2018,0,0,0,0,0,0,0
603868,飞科电器,2018,1,0,0,0,0,9,9
603869,新智认知,2018,15,28,67,9,0,8,112
603871,嘉友国际,2018,0,0,1,1,0,0,2
603876,鼎胜新材,2018,0,0,0,0,0,0,0
603877,太平鸟,2018,3,5,5,0,0,11,21
603878,武进不锈,2018,0,0,0,0,0,0,0
603879,永悦科技,2018,0,0,0,0,0,0,0
603880,南卫股份,2018,0,0,0,0,0,1,1
603881,数据港,2018,10,4,39,32,0,5,80
603882,金域医学,2018,5,7,14,1,0,12,34
603883,老百姓,2018,2,1,2,1,0,11,15
603885,吉祥航空,2018,1,0,3,0,0,5,8
603886,元祖股份,2018,1,0,0,0,0,8,8
603887,城地股份,2018,0,0,1,0,0,0,1
603888,新华网,2018,9,10,23,9,0,27,69
603889,新澳股份,2018,0,0,0,0,0,0,0
603890,春秋电子,2018,1,1,1,0,0,3,5
603895,天永智能,2018,2,5,2,2,0,0,9
603896,寿仙谷,2018,1,1,5,0,0,4,10
603897,长城科技,2018,0,0,0,0,0,0,0
603898,好莱客,2018,0,1,0,1,0,0,2
603899,晨光文具,2018,0,0,2,0,0,2,4
603900,莱绅通灵,2018,0,0,3,0,0,1,4
603901,永创智能,2018,1,0,3,3,0,1,7
603903,中持股份,2018,0,0,0,0,0,0,0
603906,龙蟠科技,2018,1,0,0,0,0,10,10
603908,牧高笛,2018,1,0,2,0,0,5,7
603909,合诚股份,2018,0,0,1,0,0,0,1
603912,佳力图,2018,3,0,8,17,0,0,25
603916,苏博特,2018,0,0,0,0,0,0,0
603917,合力科技,2018,0,0,0,0,0,0,0
603918,金桥信息,2018,4,5,22,2,0,6,35
603919,金徽酒,2018,1,0,0,6,0,3,9
603920,世运电路,2018,1,4,1,0,0,3,8
603922,金鸿顺,2018,0,0,0,0,0,0,0
603926,铁流股份,2018,1,0,0,7,0,0,7
603928,兴业股份,2018,0,0,1,0,0,0,1
603929,亚翔集成,2018,1,1,0,3,0,1,5
603933,睿能科技,2018,3,3,2,11,0,7,23
603936,博敏电子,2018,3,6,4,6,0,0,16
603937,丽岛新材,2018,1,2,1,1,0,1,5
603938,三孚股份,2018,1,1,2,2,0,3,8
603939,益丰药房,2018,0,0,0,0,0,0,0
603955,大千生态,2018,0,0,0,0,0,2,2
603956,威派格,2018,1,0,2,3,0,0,5
603958,哈森股份,2018,1,0,0,0,0,10,10
603959,百利科技,2018,0,0,0,0,0,0,0
603960,克来机电,2018,0,1,1,0,0,0,2
603963,大理药业,2018,0,0,1,0,0,0,1
603966,法兰泰克,2018,1,0,1,2,0,7,10
603968,醋化股份,2018,0,0,0,0,0,0,0
603969,银龙股份,2018,0,0,0,0,0,0,0
603970,中农立华,2018,0,0,2,0,0,0,2
603976,正川股份,2018,0,0,0,0,0,0,0
603977,国泰集团,2018,0,0,0,0,0,0,0
603978,深圳新星,2018,0,0,0,0,0,0,0
603979,金诚信,2018,0,0,0,0,0,0,0
603980,吉华集团,2018,0,0,0,0,0,0,0
603985,恒润股份,2018,0,0,0,0,0,0,0
603986,兆易创新,2018,5,3,1,22,0,4,30
603987,康德莱,2018,0,0,0,0,0,0,0
603988,中电电机,2018,0,0,0,0,0,0,0
603989,艾华集团,2018,0,1,0,0,0,1,2
603990,麦迪科技,2018,11,33,25,0,0,6,64
603991,至正股份,2018,0,0,0,0,0,1,1
603993,洛阳钼业,2018,0,0,0,0,0,0,0
603996,中新科技,2018,1,1,2,1,0,2,6
603997,继峰股份,2018,0,0,0,0,0,0,0
603998,方盛制药,2018,0,0,1,0,0,0,1
603999,读者传媒,2018,0,0,1,0,0,2,3
831167,鑫汇科,2018,2,0,0,0,0,16,16
831278,泰德股份,2018,0,0,0,0,0,0,0
832491,奥迪威,2018,6,6,4,22,0,8,40
833030,立方控股,2018,0,0,2,0,0,2,4
833575,康乐卫士,2018,0,0,0,0,0,0,0
833943,优机股份,2018,0,0,0,0,0,1,1
834639,晨光电缆,2018,0,0,0,0,0,1,1
836270,天铭科技,2018,1,0,0,2,0,3,5
836395,朗鸿科技,2018,0,0,0,1,0,0,1
836871,派特尔,2018,0,0,0,0,0,0,0
838171,邦德股份,2018,0,0,0,0,0,0,0
838402,硅烷科技,2018,0,0,0,0,0,0,0
838670,恒进感应,2018,0,0,0,0,0,0,0
839790,联迪信息,2018,4,2,16,12,0,5,35
870508,丰安股份,2018,0,0,0,0,0,0,0
873122,中纺标,2018,0,0,0,0,0,0,0
900929,锦旅B股,2018,1,0,0,0,0,5,5
900939,汇丽B,2018,0,0,0,0,0,1,1
900948,伊泰B股,2018,0,0,0,0,0,0,0
900951,ST大化B,2018,0,0,0,0,0,0,0
900953,凯马B,2018,0,0,0,0,0,0,0
900956,东贝B股,2018,0,0,0,0,0,4,4
900957,凌云B股,2018,0,0,0,0,0,0,0
000001,平安银行,2019,0,0,0,0,0,0,0
000002,万科A,2019,0,0,0,0,0,0,0
000004,国农科技,2019,4,0,2,7,0,20,29
000005,世纪星源,2019,0,0,0,0,0,0,0
000006,深振业A,2019,0,0,0,0,0,0,0
000007,全新好,2019,0,0,0,0,0,1,1
000008,神州高铁,2019,5,6,24,4,0,4,38
000009,中国宝安,2019,0,0,0,0,0,0,0
000010,美丽生态,2019,0,0,0,0,0,0,0
000011,深物业A,2019,1,2,3,2,0,0,7
000012,南玻A,2019,0,0,0,0,0,4,4
000014,沙河股份,2019,0,0,0,0,0,1,1
000016,深康佳A,2019,0,0,0,0,0,0,0
000017,深中华A,2019,0,0,0,0,0,0,0
000019,深粮控股,2019,3,0,1,2,0,25,28
000020,深华发A,2019,0,0,0,0,0,0,0
000021,深科技,2019,1,0,0,8,0,0,8
000023,深天地A,2019,0,0,0,0,0,1,1
000025,特力A,2019,1,0,6,0,0,0,6
000026,飞亚达,2019,1,0,3,1,0,3,7
000027,深圳能源,2019,0,0,0,0,0,0,0
000028,国药一致,2019,0,0,0,0,0,0,0
000029,深深房A,2019,0,0,0,0,0,0,0
000030,富奥股份,2019,0,2,0,0,0,0,2
000031,大悦城,2019,0,0,0,0,0,0,0
000032,深桑达A,2019,4,2,6,12,0,10,30
000034,神州数码,2019,0,0,0,0,0,0,0
000035,中国天楹,2019,0,0,0,0,0,0,0
000036,华联控股,2019,0,0,0,0,0,0,0
000037,深南电A,2019,0,0,0,0,0,0,0
000038,深大通,2019,25,1,0,1,32,7,41
000039,中集集团,2019,0,0,0,0,0,0,0
000040,东旭蓝天,2019,0,0,0,0,0,0,0
000042,中洲控股,2019,0,0,0,0,0,0,0
000045,深纺织A,2019,0,0,0,0,0,0,0
000046,泛海控股,2019,0,0,0,0,0,0,0
000048,京基智农,2019,0,0,0,0,0,0,0
000049,德赛电池,2019,4,6,0,9,0,7,22
000050,深天马A,2019,0,0,0,0,0,0,0
000055,方大集团,2019,1,3,2,1,0,2,8
000056,皇庭国际,2019,1,0,3,0,0,2,5
000058,深赛格,2019,0,0,0,0,0,0,0
000059,华锦股份,2019,0,0,0,0,0,0,0
000060,中金岭南,2019,0,0,1,0,0,0,1
000061,农产品,2019,0,0,0,0,0,0,0
000062,深圳华强,2019,0,0,0,0,0,0,0
000063,中兴通讯,2019,0,0,0,0,0,0,0
000065,北方国际,2019,0,0,0,0,0,0,0
000066,中国长城,2019,0,0,0,0,0,0,0
000068,华控赛格,2019,0,0,1,2,0,0,3
000069,华侨城A,2019,0,0,0,0,0,0,0
000070,特发信息,2019,1,0,3,2,0,4,9
000078,海王生物,2019,0,0,0,0,0,0,0
000088,盐田港,2019,0,0,0,0,0,1,1
000089,深圳机场,2019,1,2,1,0,0,3,6
000090,天健集团,2019,1,1,2,5,0,0,8
000096,广聚能源,2019,0,0,3,0,0,0,3
000099,中信海直,2019,0,0,0,0,0,0,0
000100,TCL科技,2019,0,0,0,0,0,0,0
000150,宜华健康,2019,1,0,2,0,0,8,10
000151,中成股份,2019,0,0,0,0,0,0,0
000153,丰原药业,2019,0,0,0,0,0,0,0
000155,川能动力,2019,0,0,0,0,0,0,0
000156,华数传媒,2019,8,1,13,35,0,13,62
000157,中联重科,2019,0,0,0,0,0,0,0
000158,常山北明,2019,0,0,0,0,0,0,0
000159,国际实业,2019,0,0,0,0,0,0,0
000166,申万宏源,2019,0,0,0,0,0,0,0
000301,东方盛虹,2019,1,0,0,0,0,7,7
000333,美的集团,2019,0,0,0,0,0,0,0
000338,潍柴动力,2019,0,0,0,0,0,0,0
000400,许继电气,2019,2,2,0,3,0,7,12
000401,冀东水泥,2019,0,0,0,0,0,0,0
000402,金融街,2019,0,0,0,0,0,0,0
000403,双林生物,2019,0,0,0,0,0,0,0
000404,长虹华意,2019,2,7,0,0,0,2,9
000407,胜利股份,2019,0,0,0,0,0,1,1
000408,＊ST藏格,2019,0,0,0,0,0,0,0
000409,ST地矿,2019,0,0,0,0,0,1,1
000410,＊ST沈机,2019,0,0,0,0,0,0,0
000411,英特集团,2019,4,0,2,8,0,24,34
000413,东旭光电,2019,0,0,0,0,0,0,0
000415,渤海租赁,2019,0,0,0,0,0,0,0
000416,民生控股,2019,0,0,0,0,0,0,0
000417,合肥百货,2019,0,0,0,0,0,0,0
000419,通程控股,2019,1,0,0,0,0,7,7
000420,吉林化纤,2019,0,0,0,0,0,0,0
000421,南京公用,2019,0,0,0,0,0,1,1
000422,ST宜化,2019,0,0,0,0,0,1,1
000423,东阿阿胶,2019,2,0,0,0,0,13,13
000425,徐工机械,2019,0,0,0,0,0,0,0
000426,兴业矿业,2019,0,0,0,0,0,0,0
000428,华天酒店,2019,1,0,1,1,0,4,6
000429,粤高速A,2019,0,0,0,0,0,0,0
000430,张家界,2019,0,0,0,0,0,0,0
000488,晨鸣纸业,2019,0,0,0,0,0,0,0
000498,山东路桥,2019,0,0,0,0,0,0,0
000501,鄂武商A,2019,1,0,2,0,0,4,6
000502,绿景控股,2019,0,0,0,0,0,1,1
000503,国新健康,2019,11,2,32,0,0,62,96
000504,＊ST生物,2019,1,0,0,5,0,1,6
000505,京粮控股,2019,2,0,0,0,0,15,15
000506,中润资源,2019,0,0,0,0,0,1,1
000507,珠海港,2019,0,0,0,0,0,3,3
000509,华塑控股,2019,0,0,0,0,0,0,0
000510,新金路,2019,0,0,0,0,0,0,0
000513,丽珠集团,2019,0,0,0,0,0,0,0
000514,渝开发,2019,0,0,0,0,0,0,0
000516,国际医学,2019,1,1,1,2,0,6,10
000517,荣安地产,2019,0,0,0,0,0,0,0
000518,四环生物,2019,0,0,0,0,0,0,0
000519,中兵红箭,2019,0,0,0,0,0,0,0
000520,长航凤凰,2019,0,0,0,0,0,0,0
000521,长虹美菱,2019,0,0,0,0,0,0,0
000523,＊ST浪奇,2019,0,0,0,0,0,0,0
000524,岭南控股,2019,0,0,0,0,0,0,0
000525,红太阳,2019,0,0,3,0,0,0,3
000526,紫光学大,2019,2,5,5,2,0,1,13
000528,柳工,2019,0,0,0,0,0,0,0
000529,广弘控股,2019,1,0,0,0,0,9,9
000530,冰山冷热,2019,1,0,0,4,0,1,5
000531,穗恒运A,2019,0,0,0,0,0,1,1
000532,华金资本,2019,0,0,0,1,0,2,3
000533,顺钠股份,2019,0,0,0,0,0,1,1
000534,万泽股份,2019,0,0,0,0,0,0,0
000536,华映科技,2019,0,0,0,0,0,0,0
000537,广宇发展,2019,0,0,0,0,0,0,0
000538,云南白药,2019,0,0,0,0,0,0,0
000539,粤电力A,2019,0,0,0,1,0,0,1
000540,中天金融,2019,0,0,0,0,0,0,0
000541,佛山照明,2019,1,1,0,4,0,4,9
000543,皖能电力,2019,0,0,0,0,0,0,0
000544,中原环保,2019,0,0,0,0,0,0,0
000545,金浦钛业,2019,0,0,0,0,0,0,0
000546,金圆股份,2019,0,0,0,0,0,0,0
000547,航天发展,2019,0,0,0,0,0,0,0
000548,湖南投资,2019,0,0,0,0,0,0,0
000550,江铃汽车,2019,2,6,0,1,0,0,7
000551,创元科技,2019,0,0,0,1,0,1,2
000552,靖远煤电,2019,0,0,0,0,0,1,1
000553,安道麦A,2019,0,0,0,0,0,0,0
000554,泰山石油,2019,0,0,0,0,0,0,0
000555,神州信息,2019,0,0,0,0,0,0,0
000557,西部创业,2019,0,0,1,0,0,0,1
000558,莱茵体育,2019,2,2,3,1,1,0,7
000559,万向钱潮,2019,0,0,0,1,0,0,1
000560,我爱我家,2019,0,0,0,0,0,0,0
000561,烽火电子,2019,0,0,0,1,0,0,1
000563,陕国投A,2019,0,1,0,0,0,1,2
000564,供销大集,2019,0,0,0,0,0,0,0
000565,渝三峡A,2019,0,0,0,0,0,0,0
000566,海南海药,2019,0,0,0,0,0,0,0
000567,海德股份,2019,0,0,0,0,0,0,0
000568,泸州老窖,2019,2,0,2,0,0,17,19
000570,苏常柴A,2019,0,0,0,0,0,0,0
000571,＊ST大洲,2019,0,0,0,0,0,0,0
000572,＊ST海马,2019,0,1,0,0,0,0,1
000573,粤宏远A,2019,1,0,0,5,0,0,5
000576,广东甘化,2019,0,0,0,0,0,0,0
000581,威孚高科,2019,1,2,3,0,0,0,5
000582,北部湾港,2019,0,0,0,0,0,0,0
000584,ST工智,2019,0,0,0,0,0,0,0
000585,ST东电,2019,0,0,0,0,0,1,1
000586,汇源通信,2019,2,0,5,7,0,6,18
000587,＊ST金洲,2019,0,0,0,0,0,1,1
000589,贵州轮胎,2019,0,0,2,0,0,0,2
000590,启迪古汉,2019,0,0,0,0,0,1,1
000591,太阳能,2019,0,0,0,0,0,0,0
000592,平潭发展,2019,0,0,0,0,0,0,0
000593,大通燃气,2019,0,0,0,0,0,1,1
000595,宝塔实业,2019,0,0,0,0,0,0,0
000596,古井贡酒,2019,1,0,0,2,0,6,8
000597,东北制药,2019,0,0,0,0,0,0,0
000598,兴蓉环境,2019,0,0,1,1,0,0,2
000599,青岛双星,2019,0,0,0,2,0,0,2
000600,建投能源,2019,0,0,4,0,0,0,4
000601,韶能股份,2019,0,0,0,0,0,0,0
000603,盛达资源,2019,0,0,0,0,0,0,0
000605,渤海股份,2019,0,0,0,0,0,0,0
000606,顺利办,2019,4,1,14,2,2,1,20
000607,华媒控股,2019,0,0,0,0,0,0,0
000608,阳光股份,2019,0,0,0,0,0,0,0
000609,中迪投资,2019,0,0,0,0,0,0,0
000610,西安旅游,2019,0,0,2,0,0,0,2
000611,＊ST天首,2019,1,0,1,7,0,0,8
000612,焦作万方,2019,0,0,0,0,0,0,0
000613,大东海A,2019,0,0,0,0,0,0,0
000615,京汉股份,2019,0,0,0,0,0,0,0
000616,海航投资,2019,0,0,0,0,0,0,0
000617,中油资本,2019,0,0,0,0,0,0,0
000619,海螺型材,2019,0,0,0,0,0,0,0
000620,新华联,2019,0,0,0,0,0,1,1
000622,恒立实业,2019,0,0,0,0,0,0,0
000623,吉林敖东,2019,0,0,0,0,0,0,0
000625,长安汽车,2019,2,6,1,1,0,0,8
000626,远大控股,2019,0,0,0,0,0,0,0
000627,天茂集团,2019,0,0,0,0,0,3,3
000628,高新发展,2019,0,0,1,1,0,0,2
000629,攀钢钒钛,2019,2,0,0,1,0,12,13
000630,铜陵有色,2019,0,0,0,0,0,0,0
000631,顺发恒业,2019,3,0,1,1,3,0,5
000632,三木集团,2019,0,0,0,0,0,2,2
000633,合金投资,2019,0,0,0,0,0,0,0
000635,英力特,2019,0,0,0,0,0,0,0
000636,风华高科,2019,1,0,2,3,0,1,6
000637,茂化实华,2019,0,0,0,0,0,0,0
000638,万方发展,2019,3,0,9,2,0,12,23
000639,西王食品,2019,0,0,0,0,0,0,0
000650,仁和药业,2019,0,0,1,0,0,0,1
000651,格力电器,2019,0,0,0,0,0,0,0
000652,泰达股份,2019,0,0,0,0,0,0,0
000655,金岭矿业,2019,0,0,0,0,0,0,0
000656,金科股份,2019,0,0,0,0,0,0,0
000657,中钨高新,2019,0,0,0,0,0,1,1
000659,珠海中富,2019,0,0,0,0,0,0,0
000661,长春高新,2019,0,0,0,0,0,0,0
000662,＊ST天夏,2019,0,0,0,0,0,0,0
000663,永安林业,2019,0,0,0,0,0,0,0
000665,湖北广电,2019,6,1,17,17,1,2,38
000666,经纬纺机,2019,1,0,1,0,0,4,5
000667,美好置业,2019,0,0,0,0,0,0,0
000668,荣丰控股,2019,0,0,0,0,0,0,0
000669,金鸿控股,2019,0,0,0,0,0,0,0
000670,＊ST盈方,2019,0,0,0,0,0,3,3
000671,阳光城,2019,0,0,0,0,0,0,0
000672,上峰水泥,2019,0,0,0,0,0,3,3
000673,＊ST当代,2019,7,12,19,15,0,0,46
000676,智度股份,2019,0,0,0,0,0,0,0
000677,恒天海龙,2019,0,0,0,0,0,0,0
000678,襄阳轴承,2019,0,0,0,0,0,0,0
000679,＊ST友谊,2019,0,0,2,0,0,0,2
000680,山推股份,2019,0,0,0,1,0,2,3
000681,视觉中国,2019,12,19,22,4,5,8,58
000682,东方电子,2019,6,6,11,17,0,5,39
000683,远兴能源,2019,0,0,1,0,0,2,3
000685,中山公用,2019,0,0,0,0,0,0,0
000686,东北证券,2019,0,0,0,0,0,0,0
000687,＊ST华讯,2019,2,4,3,2,0,2,11
000688,国城矿业,2019,0,0,0,0,0,1,1
000690,宝新能源,2019,0,0,0,0,0,1,1
000691,亚太实业,2019,0,0,0,0,0,0,0
000692,惠天热电,2019,0,0,0,0,0,0,0
000695,滨海能源,2019,0,0,0,0,0,0,0
000697,炼石航空,2019,0,0,0,0,0,0,0
000698,沈阳化工,2019,0,0,1,0,0,1,2
000700,模塑科技,2019,0,0,1,0,0,0,1
000701,厦门信达,2019,0,0,0,0,0,0,0
000702,正虹科技,2019,0,0,0,0,0,0,0
000703,恒逸石化,2019,0,0,0,0,0,0,0
000705,浙江震元,2019,2,2,1,2,0,6,11
000707,ST双环,2019,0,0,0,0,0,0,0
000708,中信特钢,2019,0,0,0,0,0,0,0
000709,河钢股份,2019,2,0,0,0,2,0,2
000710,贝瑞基因,2019,4,5,30,1,0,0,36
000711,京蓝科技,2019,0,0,0,0,0,0,0
000712,锦龙股份,2019,0,0,0,0,0,0,0
000713,丰乐种业,2019,0,0,0,0,0,0,0
000715,中兴商业,2019,0,0,1,0,0,1,2
000716,黑芝麻,2019,4,0,0,0,0,36,36
000717,韶钢松山,2019,0,0,0,0,0,0,0
000718,苏宁环球,2019,0,0,0,0,0,0,0
000719,中原传媒,2019,2,1,5,2,1,4,13
000720,新能泰山,2019,3,0,3,2,1,13,19
000721,西安饮食,2019,0,0,0,0,0,1,1
000722,湖南发展,2019,0,0,0,0,0,0,0
000723,美锦能源,2019,0,0,0,0,0,0,0
000725,京东方A,2019,0,0,0,0,0,0,0
000726,鲁泰A,2019,0,0,0,0,0,3,3
000727,华东科技,2019,0,1,0,0,0,0,1
000728,国元证券,2019,0,0,0,0,0,0,0
000729,燕京啤酒,2019,1,0,0,0,0,5,5
000731,四川美丰,2019,0,0,3,0,0,0,3
000732,泰禾集团,2019,0,0,0,0,0,0,0
000733,振华科技,2019,2,2,1,3,1,0,7
000735,罗牛山,2019,0,0,0,0,0,2,2
000736,中交地产,2019,0,0,0,0,0,0,0
000737,ST南风,2019,1,0,0,0,0,6,6
000738,航发控制,2019,0,0,0,0,0,0,0
000739,普洛药业,2019,0,0,0,0,0,0,0
000750,国海证券,2019,0,0,0,0,0,0,0
000751,锌业股份,2019,0,0,0,0,0,0,0
000752,＊ST西发,2019,1,5,0,0,0,2,7
000753,漳州发展,2019,0,0,0,0,0,0,0
000755,山西路桥,2019,0,1,2,0,0,0,3
000756,新华制药,2019,0,1,0,0,0,1,2
000757,浩物股份,2019,0,0,0,0,0,0,0
000758,中色股份,2019,0,0,0,0,0,0,0
000759,中百集团,2019,1,0,0,0,0,8,8
000760,＊ST斯太,2019,0,0,0,0,0,0,0
000761,本钢板材,2019,0,0,1,0,0,0,1
000762,西藏矿业,2019,0,0,0,0,0,0,0
000766,通化金马,2019,0,0,0,0,0,1,1
000767,漳泽电力,2019,0,0,0,0,0,0,0
000768,中航飞机,2019,0,0,0,0,0,0,0
000776,广发证券,2019,0,0,0,0,0,0,0
000777,中核科技,2019,0,0,0,0,0,0,0
000778,新兴铸管,2019,0,0,0,0,0,0,0
000779,甘咨询,2019,0,0,1,0,0,0,1
000780,＊ST平能,2019,0,0,0,0,0,0,0
000782,美达股份,2019,0,0,0,0,0,0,0
000783,长江证券,2019,0,0,0,0,0,0,0
000785,居然之家,2019,0,0,0,0,0,0,0
000786,北新建材,2019,0,0,0,0,0,0,0
000788,北大医药,2019,0,0,0,0,0,0,0
000789,万年青,2019,0,0,0,1,0,0,1
000790,华神科技,2019,0,0,0,0,0,1,1
000791,甘肃电投,2019,0,0,2,0,0,0,2
000792,＊ST盐湖,2019,0,0,0,0,0,0,0
000793,华闻集团,2019,0,0,0,0,0,0,0
000795,英洛华,2019,1,1,5,0,1,0,7
000796,凯撒旅业,2019,0,0,0,0,0,0,0
000797,中国武夷,2019,0,0,0,0,0,0,0
000798,中水渔业,2019,0,0,0,0,0,0,0
000799,酒鬼酒,2019,0,0,0,0,0,3,3
000800,一汽轿车,2019,4,2,0,10,2,1,15
000801,四川九洲,2019,6,7,4,14,2,2,29
000802,北京文化,2019,1,0,5,0,0,1,6
000803,＊ST金宇,2019,1,0,0,5,0,0,5
000806,ST银河,2019,0,0,0,0,0,0,0
000807,云铝股份,2019,0,0,0,0,0,0,0
000809,铁岭新城,2019,0,0,0,0,0,0,0
000810,创维数字,2019,0,0,0,0,0,0,0
000811,冰轮环境,2019,0,0,0,1,0,0,1
000812,陕西金叶,2019,0,0,0,0,0,0,0
000813,德展健康,2019,0,0,0,0,0,0,0
000815,美利云,2019,1,0,1,8,0,0,9
000816,ST慧业,2019,27,1,1,2,0,226,230
000818,航锦科技,2019,0,0,0,0,0,0,0
000819,岳阳兴长,2019,0,0,0,0,0,0,0
000820,＊ST节能,2019,0,0,0,0,0,0,0
000821,京山轻机,2019,0,0,0,0,0,0,0
000822,山东海化,2019,0,0,0,0,0,0,0
000823,超声电子,2019,2,3,2,4,0,7,16
000825,太钢不锈,2019,0,0,0,0,0,0,0
000826,启迪环境,2019,0,0,0,0,0,0,0
000828,东莞控股,2019,0,0,0,0,0,1,1
000829,天音控股,2019,4,1,0,1,1,24,27
000830,鲁西化工,2019,0,0,1,0,0,0,1
000831,五矿稀土,2019,0,0,0,0,0,0,0
000833,粤桂股份,2019,0,0,0,0,0,0,0
000835,长城动漫,2019,2,0,0,0,2,1,3
000836,富通鑫茂,2019,0,0,0,1,0,0,1
000837,秦川机床,2019,1,0,1,3,0,0,4
000838,财信发展,2019,0,0,0,0,0,0,0
000839,中信国安,2019,6,16,7,5,0,8,36
000848,承德露露,2019,0,0,3,1,0,0,4
000850,华茂股份,2019,0,0,0,0,0,3,3
000851,高鸿股份,2019,0,0,0,0,0,0,0
000852,石化机械,2019,0,0,0,0,0,0,0
000856,冀东装备,2019,0,0,0,0,0,0,0
000858,五粮液,2019,0,0,2,0,0,1,3
000859,国风塑业,2019,0,0,0,0,0,0,0
000860,顺鑫农业,2019,0,0,1,1,0,0,2
000861,海印股份,2019,1,2,3,2,0,0,7
000862,银星能源,2019,1,0,0,0,0,5,5
000863,三湘印象,2019,2,1,1,2,0,8,12
000868,＊ST安凯,2019,0,0,0,0,0,0,0
000869,张裕A,2019,0,0,0,0,0,0,0
000875,吉电股份,2019,0,0,0,0,0,0,0
000876,新希望,2019,0,0,0,0,0,0,0
000877,天山股份,2019,1,0,0,0,0,5,5
000878,云南铜业,2019,0,0,0,0,0,0,0
000880,潍柴重机,2019,0,0,0,0,0,0,0
000881,中广核技,2019,0,0,0,0,0,0,0
000882,华联股份,2019,0,0,3,0,0,0,3
000883,湖北能源,2019,0,0,0,0,0,0,0
000885,城发环境,2019,0,0,2,0,0,1,3
000886,海南高速,2019,0,0,0,0,0,3,3
000887,中鼎股份,2019,0,0,0,0,0,0,0
000888,峨眉山A,2019,3,0,15,3,0,10,28
000889,中嘉博创,2019,0,0,0,0,0,0,0
000890,法尔胜,2019,0,0,0,0,0,0,0
000892,欢瑞世纪,2019,0,0,0,0,0,0,0
000893,东凌国际,2019,0,0,0,0,0,0,0
000895,双汇发展,2019,1,0,0,0,0,7,7
000897,＊ST津滨,2019,0,0,0,0,0,0,0
000898,鞍钢股份,2019,1,1,1,1,0,4,7
000899,赣能股份,2019,0,0,1,0,0,0,1
000900,现代投资,2019,0,0,0,0,0,1,1
000901,航天科技,2019,0,0,0,0,0,0,0
000902,新洋丰,2019,0,0,0,0,0,1,1
000903,云内动力,2019,0,0,0,0,0,0,0
000905,厦门港务,2019,0,0,0,0,0,0,0
000906,浙商中拓,2019,0,0,0,0,0,0,0
000908,景峰医药,2019,0,0,0,0,0,0,0
000909,数源科技,2019,1,1,1,3,0,0,5
000910,大亚圣象,2019,0,0,0,0,0,2,2
000911,＊ST南糖,2019,0,0,0,2,0,1,3
000912,泸天化,2019,0,0,1,0,0,2,3
000913,钱江摩托,2019,0,0,0,0,0,1,1
000915,山大华特,2019,0,0,0,0,0,0,0
000917,电广传媒,2019,1,0,0,1,0,4,5
000918,嘉凯城,2019,0,0,0,0,0,0,0
000919,金陵药业,2019,0,0,0,0,0,0,0
000920,南方汇通,2019,0,0,1,0,0,0,1
000921,海信家电,2019,0,0,0,1,0,1,2
000922,佳电股份,2019,0,0,1,0,0,0,1
000923,河钢资源,2019,0,0,0,0,0,0,0
000925,众合科技,2019,0,0,0,0,0,0,0
000926,福星股份,2019,0,0,0,0,0,0,0
000927,＊ST夏利,2019,0,0,0,0,0,0,0
000928,中钢国际,2019,0,0,0,0,0,0,0
000929,兰州黄河,2019,0,0,0,0,0,0,0
000930,中粮科技,2019,0,0,0,0,0,0,0
000931,中关村,2019,0,0,0,0,0,0,0
000932,华菱钢铁,2019,1,0,0,0,1,6,7
000933,神火股份,2019,0,0,0,0,0,0,0
000935,四川双马,2019,0,0,0,0,0,4,4
000936,华西股份,2019,0,1,1,0,0,1,3
