股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数
300032,金龙机电,2022,0,0,0,0,1
300033,同花顺,2022,41,15,5,2,24
300034,钢研高纳,2022,0,0,0,0,1
300035,中科电气,2022,0,0,3,0,1
300036,超图软件,2022,0,0,0,0,0
300037,新宙邦,2022,0,0,0,0,0
300039,上海凯宝,2022,0,1,0,0,0
300040,九洲集团,2022,0,0,0,0,3
300041,回天新材,2022,0,0,0,0,0
300042,朗科科技,2022,5,3,13,1,6
300043,星辉娱乐,2022,8,3,1,6,0
300044,赛为智能,2022,0,0,0,0,0
300045,华力创通,2022,4,18,8,0,1
300046,台基股份,2022,0,0,0,0,3
300047,天源迪科,2022,0,0,0,0,0
300048,合康新能,2022,1,1,1,0,1
300049,福瑞股份,2022,0,1,0,0,4
300050,世纪鼎利,2022,0,0,0,0,0
300051,三五互联,2022,1,2,11,1,13
300052,中青宝,2022,14,17,15,3,6
300053,欧比特,2022,0,0,0,0,0
300054,鼎龙股份,2022,0,0,0,0,0
300055,万邦达,2022,0,0,0,0,0
300056,中创环保,2022,0,0,0,0,0
300057,万顺新材,2022,0,0,0,0,0
300058,蓝色光标,2022,4,31,0,8,7
300059,东方财富,2022,3,4,1,0,34
300061,旗天科技,2022,0,41,0,1,6
300062,中能电气,2022,0,0,0,0,19
300063,天龙集团,2022,4,2,1,0,12
300065,海兰信,2022,7,11,4,4,0
300066,三川智慧,2022,0,0,0,0,0
300067,安诺其,2022,0,1,0,2,4
300068,南都电源,2022,0,0,0,0,0
300069,金利华电,2022,0,0,0,0,0
300070,碧水源,2022,0,0,0,0,0
300071,福石控股,2022,2,6,0,0,8
300072,海新能科,2022,0,0,0,0,0
300073,当升科技,2022,0,0,0,0,0
300074,华平股份,2022,3,7,10,0,18
300075,数字政通,2022,7,15,7,0,2
300076,GQY视讯,2022,5,28,11,0,3
300077,国民技术,2022,4,2,30,0,7
300078,思创医惠,2022,0,0,0,0,0
300079,数码视讯,2022,10,10,9,3,19
300080,易成新能,2022,0,0,0,0,0
300081,恒信东方,2022,0,0,0,0,0
300082,奥克股份,2022,0,0,0,0,0
300083,创世纪,2022,0,0,0,0,0
300084,海默科技,2022,0,0,0,0,0
300085,银之杰,2022,12,20,5,11,97
300086,康芝药业,2022,0,0,0,0,0
300087,荃银高科,2022,0,0,0,0,0
300088,长信科技,2022,0,0,0,0,0
300089,＊ST文化,2022,0,0,0,0,0
300091,金通灵,2022,0,0,0,0,0
300092,科新机电,2022,0,0,0,0,0
300093,金刚光伏,2022,0,0,0,0,2
300094,国联水产,2022,0,0,0,0,5
300095,华伍股份,2022,0,0,0,0,0
300096,易联众,2022,0,0,0,0,0
300097,智云股份,2022,4,4,5,1,5
300098,高新兴,2022,0,0,0,0,0
300099,精准信息,2022,11,6,6,2,1
300100,双林股份,2022,0,0,0,0,0
300101,振芯科技,2022,0,0,0,0,0
300102,乾照光电,2022,0,0,0,0,0
300103,达刚控股,2022,0,0,0,0,0
300105,龙源技术,2022,0,1,0,0,1
300106,西部牧业,2022,0,1,3,0,2
300107,建新股份,2022,0,1,1,0,0
300108,＊ST吉药,2022,0,0,0,0,1
300109,新开源,2022,0,0,0,0,0
300110,华仁药业,2022,0,0,0,0,2
300111,向日葵,2022,2,0,0,0,0
300112,万讯自控,2022,0,5,14,0,1
300113,顺网科技,2022,0,0,0,0,0
300114,中航电测,2022,0,0,0,0,0
300115,长盈精密,2022,0,8,3,1,5
300116,保力新,2022,0,0,0,0,0
300117,嘉寓股份,2022,0,0,0,0,0
300118,东方日升,2022,0,0,0,0,0
300119,瑞普生物,2022,0,0,0,0,0
300120,经纬辉开,2022,0,1,0,0,3
300121,阳谷华泰,2022,0,0,0,0,0
300122,智飞生物,2022,0,0,0,0,0
300123,亚光科技,2022,0,1,0,0,0
300124,汇川技术,2022,0,0,0,0,0
300125,聆达股份,2022,0,0,2,0,0
300126,锐奇股份,2022,2,0,1,0,2
300127,银河磁体,2022,2,0,0,0,0
300128,锦富技术,2022,0,0,0,0,0
300129,泰胜风能,2022,0,0,0,0,0
300130,新国都,2022,0,0,0,0,0
300131,英唐智控,2022,0,0,0,0,0
300132,青松股份,2022,0,0,0,0,0
300133,华策影视,2022,1,2,0,0,2
300134,大富科技,2022,20,3,9,2,6
300135,宝利国际,2022,0,0,0,0,1
300136,信维通信,2022,1,2,12,0,12
300137,先河环保,2022,3,27,10,0,0
300138,晨光生物,2022,0,0,0,0,0
300139,晓程科技,2022,0,0,3,0,7
300140,中环装备,2022,0,0,0,0,0
300141,和顺电气,2022,0,1,1,0,7
300142,沃森生物,2022,0,0,0,0,0
300143,盈康生命,2022,0,0,0,0,0
300144,宋城演艺,2022,1,3,3,3,7
300145,中金环境,2022,0,0,0,0,0
300146,汤臣倍健,2022,0,0,0,0,0
300147,香雪制药,2022,0,0,0,0,0
300148,天舟文化,2022,2,3,3,2,7
300149,睿智医药,2022,2,1,0,0,4
300150,世纪瑞尔,2022,0,1,6,0,3
300151,昌红科技,2022,1,0,0,0,0
300152,新动力,2022,2,0,0,0,3
300153,科泰电源,2022,2,2,8,0,9
300154,瑞凌股份,2022,0,0,0,0,0
300155,安居宝,2022,1,1,0,3,43
300157,恒泰艾普,2022,3,8,3,0,0
300158,振东制药,2022,0,0,0,0,0
300159,ST新研,2022,0,0,0,0,0
300160,秀强股份,2022,0,0,1,0,3
300161,华中数控,2022,0,0,0,0,0
300162,雷曼光电,2022,1,3,1,0,0
300163,先锋新材,2022,0,0,0,0,4
300164,通源石油,2022,0,0,0,0,0
300165,天瑞仪器,2022,0,0,0,0,0
300166,东方国信,2022,0,0,0,0,0
300167,ST迪威迅,2022,4,8,17,1,14
300168,万达信息,2022,0,0,0,0,0
300169,天晟新材,2022,0,0,0,0,0
300170,汉得信息,2022,0,0,0,0,0
300171,东富龙,2022,0,0,0,0,0
300172,中电环保,2022,2,4,5,0,0
300173,福能东方,2022,3,30,0,0,0
300174,元力股份,2022,0,0,0,0,0
300175,朗源股份,2022,1,1,11,1,0
300176,派生科技,2022,1,1,0,0,7
300177,中海达,2022,0,0,0,0,0
300179,四方达,2022,0,0,0,0,0
300180,华峰超纤,2022,0,0,0,0,18
300181,佐力药业,2022,0,0,0,0,0
300182,捷成股份,2022,3,1,0,3,0
300183,东软载波,2022,0,0,0,0,0
300184,力源信息,2022,6,2,11,0,22
300185,通裕重工,2022,0,0,0,0,0
300187,永清环保,2022,0,0,0,0,0
300188,美亚柏科,2022,0,0,0,0,0
300189,神农科技,2022,0,0,0,0,1
300190,维尔利,2022,0,0,0,0,0
300191,潜能恒信,2022,7,2,0,0,0
300192,科德教育,2022,7,2,3,3,2
300193,佳士科技,2022,0,1,0,0,1
300194,福安药业,2022,0,0,0,0,0
300195,长荣股份,2022,0,0,0,0,0
300196,长海股份,2022,0,0,0,0,1
300197,节能铁汉,2022,0,0,0,0,0
300198,纳川股份,2022,0,0,0,0,0
300199,翰宇药业,2022,0,0,0,0,0
300200,高盟新材,2022,0,0,0,0,1
300201,＊ST海伦,2022,1,2,1,0,0
300203,聚光科技,2022,7,3,3,0,0
300204,舒泰神,2022,2,0,0,0,0
300205,天喻信息,2022,12,3,53,14,12
300206,理邦仪器,2022,5,7,6,0,31
300207,欣旺达,2022,0,0,0,0,0
300208,青岛中程,2022,0,0,1,0,0
300209,有棵树,2022,0,1,0,0,71
300210,森远股份,2022,1,0,0,0,0
300211,亿通科技,2022,0,0,0,0,0
300212,易华录,2022,0,0,0,0,0
300213,佳讯飞鸿,2022,34,36,55,4,7
300214,日科化学,2022,0,0,0,0,1
300215,电科院,2022,0,0,0,0,1
300217,东方电热,2022,0,0,0,0,0
300218,安利股份,2022,0,0,0,0,0
300219,鸿利智汇,2022,0,0,0,0,2
300220,金运激光,2022,0,0,0,1,1
300221,银禧科技,2022,0,0,2,0,5
300222,科大智能,2022,0,0,0,0,0
300223,北京君正,2022,13,1,8,0,5
300224,正海磁材,2022,0,0,0,0,0
300225,金力泰,2022,0,0,0,0,0
300226,上海钢联,2022,0,0,0,0,0
300227,光韵达,2022,3,0,0,0,7
300228,富瑞特装,2022,0,0,0,0,0
300229,拓尔思,2022,0,0,0,0,0
300230,永利股份,2022,0,0,0,0,0
300231,银信科技,2022,13,16,13,0,1
300232,洲明科技,2022,0,0,0,0,0
300233,金城医药,2022,0,0,0,0,0
300234,开尔新材,2022,0,0,2,0,0
300235,方直科技,2022,41,5,2,0,0
300236,上海新阳,2022,2,1,4,0,0
300237,美晨生态,2022,0,0,0,0,0
300238,冠昊生物,2022,0,0,0,0,0
300239,东宝生物,2022,0,0,0,0,0
300240,飞力达,2022,0,0,0,0,0
300241,瑞丰光电,2022,0,0,0,0,0
300242,佳云科技,2022,0,0,0,0,0
300243,瑞丰高材,2022,0,0,0,0,0
300244,迪安诊断,2022,0,0,0,0,0
300245,天玑科技,2022,5,24,10,3,2
300246,宝莱特,2022,0,0,0,0,0
300247,融捷健康,2022,0,1,0,0,1
300248,新开普,2022,0,0,0,0,0
300249,依米康,2022,0,0,0,0,0
300250,初灵信息,2022,0,0,0,0,0
300251,光线传媒,2022,0,0,0,0,1
300252,金信诺,2022,0,0,0,0,0
300253,卫宁健康,2022,0,0,0,0,0
300254,仟源医药,2022,0,0,0,0,6
300255,常山药业,2022,0,0,1,0,0
300256,ST星星,2022,1,8,3,0,12
300257,开山股份,2022,0,0,0,0,0
300258,精锻科技,2022,0,0,0,0,0
300259,新天科技,2022,5,26,102,1,34
300260,新莱应材,2022,0,0,0,0,0
300261,雅本化学,2022,0,0,0,0,0
300262,巴安水务,2022,0,0,0,0,0
300263,隆华科技,2022,0,0,0,0,0
300264,佳创视讯,2022,5,29,3,0,1
300265,通光线缆,2022,0,1,2,0,3
300266,兴源环境,2022,0,0,0,0,0
300267,尔康制药,2022,0,0,0,0,0
300268,佳沃食品,2022,0,0,0,0,0
300269,联建光电,2022,0,0,0,0,0
300270,中威电子,2022,27,43,28,0,13
300271,华宇软件,2022,0,0,0,0,0
300272,开能健康,2022,1,1,1,0,0
300273,＊ST和佳,2022,0,0,0,0,0
300274,阳光电源,2022,0,0,0,0,0
300275,梅安森,2022,11,31,31,2,0
300276,三丰智能,2022,12,5,1,0,2
300277,海联讯,2022,9,7,20,1,5
300278,华昌达,2022,4,6,4,0,0
300279,和晶科技,2022,6,2,26,0,3
300280,紫天科技,2022,10,10,0,5,3
300281,金明精机,2022,2,6,0,0,0
300282,ST三盛,2022,2,8,2,0,0
300283,温州宏丰,2022,1,0,1,0,5
300284,苏交科,2022,0,0,0,0,0
300285,国瓷材料,2022,3,3,0,0,3
300286,安科瑞,2022,0,2,14,0,11
300287,飞利信,2022,0,0,0,0,0
300288,朗玛信息,2022,45,35,8,8,76
300289,利德曼,2022,0,0,0,0,0
300290,荣科科技,2022,0,0,0,0,0
300291,百纳千成,2022,0,0,0,0,0
300292,吴通控股,2022,0,0,0,0,0
300293,蓝英装备,2022,1,0,0,0,1
300294,博雅生物,2022,0,0,0,0,0
300295,三六五网,2022,2,10,0,0,6
300296,利亚德,2022,0,0,0,0,0
300297,＊ST蓝盾,2022,0,0,0,0,0
300298,三诺生物,2022,0,0,0,0,0
300299,富春股份,2022,6,7,1,0,0
300300,海峡创新,2022,3,9,4,0,36
300301,＊ST长方,2022,0,0,0,0,6
300302,同有科技,2022,3,16,10,0,1
300303,聚飞光电,2022,2,2,3,0,8
300304,云意电气,2022,1,1,0,0,0
300305,裕兴股份,2022,0,2,0,0,1
300306,远方信息,2022,1,2,6,0,2
300307,慈星股份,2022,0,0,0,0,18
300308,中际旭创,2022,4,13,21,1,3
300309,＊ST吉艾,2022,0,0,0,0,0
300310,宜通世纪,2022,0,0,0,0,0
300311,任子行,2022,0,0,0,0,0
300313,ST天山,2022,0,0,1,0,0
300314,戴维医疗,2022,0,0,1,0,0
300315,掌趣科技,2022,5,1,1,0,0
300316,晶盛机电,2022,5,3,1,0,1
300317,珈伟新能,2022,0,0,0,0,5
300318,博晖创新,2022,0,0,0,0,0
300319,麦捷科技,2022,4,0,13,0,0
300320,海达股份,2022,0,0,0,0,0
300321,同大股份,2022,0,1,0,0,0
300322,硕贝德,2022,0,1,1,0,4
300323,华灿光电,2022,0,0,0,0,0
300324,旋极信息,2022,0,0,0,0,0
300326,凯利泰,2022,0,0,0,0,0
300327,中颖电子,2022,0,0,6,0,4
300328,宜安科技,2022,1,1,1,0,2
300329,海伦钢琴,2022,1,1,0,0,1
300330,＊ST计通,2022,10,22,8,1,1
300331,苏大维格,2022,0,0,0,0,0
300332,天壕环境,2022,0,0,0,0,0
300333,兆日科技,2022,3,4,5,2,44
300334,津膜科技,2022,0,0,0,0,0
300335,迪森股份,2022,0,0,0,0,0
300336,＊ST新文,2022,0,0,0,0,0
300337,银邦股份,2022,0,0,0,0,0
300338,ST开元,2022,0,0,0,0,0
300339,润和软件,2022,0,0,0,0,0
300340,科恒股份,2022,0,0,0,0,0
300341,麦克奥迪,2022,0,0,0,0,0
300342,天银机电,2022,0,1,0,0,0
300343,联创股份,2022,0,0,0,0,0
300344,立方数科,2022,8,10,12,1,5
300345,华民股份,2022,0,5,0,0,0
300346,南大光电,2022,0,0,0,0,0
300347,泰格医药,2022,0,0,0,0,0
300348,长亮科技,2022,0,0,0,0,0
300349,金卡智能,2022,0,0,0,0,0
300350,华鹏飞,2022,4,10,10,2,0
300351,永贵电器,2022,0,0,1,0,0
300352,北信源,2022,0,0,0,0,0
300353,东土科技,2022,0,0,0,0,0
300354,东华测试,2022,1,7,7,0,0
300355,蒙草生态,2022,0,0,0,0,0
300356,＊ST光一,2022,7,22,19,5,4
300357,我武生物,2022,8,1,0,0,0
300358,楚天科技,2022,0,0,0,0,0
300359,全通教育,2022,7,9,10,0,14
300360,炬华科技,2022,2,4,79,0,4
300363,博腾股份,2022,0,0,0,0,0
300364,中文在线,2022,22,2,4,8,1
300365,恒华科技,2022,40,47,33,4,12
300366,创意信息,2022,13,97,22,0,5
300368,汇金股份,2022,0,0,0,0,0
300369,绿盟科技,2022,6,16,22,1,6
300370,＊ST安控,2022,0,0,0,0,0
300371,汇中股份,2022,1,22,25,0,3
300373,扬杰科技,2022,3,0,4,0,1
300374,中铁装配,2022,0,0,0,0,0
300375,鹏翎股份,2022,1,0,0,0,0
300376,易事特,2022,0,0,0,0,0
300377,赢时胜,2022,5,14,5,0,39
300378,鼎捷软件,2022,2,4,7,0,8
300379,东方通,2022,0,0,0,0,0
300380,安硕信息,2022,6,30,2,0,16
300381,溢多利,2022,0,1,0,0,0
300382,斯莱克,2022,0,0,0,0,0
300383,光环新网,2022,0,0,0,0,0
300384,三联虹普,2022,7,7,2,0,0
300385,雪浪环境,2022,0,0,0,0,0
300386,飞天诚信,2022,1,0,8,3,12
300387,富邦股份,2022,0,0,0,0,0
300388,节能国祯,2022,0,0,0,0,0
300389,艾比森,2022,0,0,0,0,0
300390,天华新能,2022,0,0,0,0,0
300391,长药控股,2022,0,0,0,0,0
300392,＊ST腾信,2022,4,47,2,1,3
300393,中来股份,2022,0,0,0,0,0
300394,天孚通信,2022,0,0,0,0,0
300395,菲利华,2022,0,1,0,0,0
300396,迪瑞医疗,2022,0,0,0,0,0
300397,天和防务,2022,0,0,0,0,0
300398,飞凯材料,2022,0,0,0,0,0
300399,天利科技,2022,1,6,3,2,5
300400,劲拓股份,2022,1,9,5,0,5
300401,花园生物,2022,0,0,0,0,1
300402,宝色股份,2022,0,0,0,0,0
300403,汉宇集团,2022,1,0,0,0,1
300404,博济医药,2022,0,0,0,0,0
300405,科隆股份,2022,0,0,0,0,0
300406,九强生物,2022,0,0,0,0,0
300407,凯发电气,2022,1,1,0,0,0
300408,三环集团,2022,0,0,1,0,0
300409,道氏技术,2022,0,0,0,0,0
300410,正业科技,2022,0,0,0,0,0
300411,金盾股份,2022,1,1,2,0,0
300412,迦南科技,2022,0,0,0,0,0
300413,芒果超媒,2022,10,6,3,0,15
300414,中光防雷,2022,1,2,5,0,1
300415,伊之密,2022,0,0,0,0,0
300416,苏试试验,2022,0,0,0,0,0
300417,南华仪器,2022,1,0,1,0,0
300418,昆仑万维,2022,21,3,0,0,19
300419,浩丰科技,2022,5,7,12,1,6
300420,五洋停车,2022,3,2,3,0,1
300421,力星股份,2022,1,2,0,0,0
300422,博世科,2022,0,0,0,0,0
300423,昇辉科技,2022,2,2,3,0,4
300424,航新科技,2022,1,18,0,0,1
300425,中建环能,2022,0,0,0,0,0
300426,唐德影视,2022,5,2,1,0,0
300427,红相股份,2022,0,0,0,0,0
300428,立中集团,2022,0,0,0,0,0
300429,强力新材,2022,0,0,2,0,0
300430,诚益通,2022,1,5,2,0,1
300432,富临精工,2022,0,0,0,0,0
300433,蓝思科技,2022,0,0,0,0,0
300434,金石亚药,2022,0,0,0,0,0
300435,中泰股份,2022,0,0,2,0,0
300436,广生堂,2022,0,0,0,0,0
300437,清水源,2022,0,2,0,0,0
300438,鹏辉能源,2022,2,0,1,0,2
300439,美康生物,2022,0,0,0,0,1
300440,运达科技,2022,15,21,12,1,1
300441,鲍斯股份,2022,0,0,0,0,0
300442,润泽科技,2022,0,0,0,0,0
300443,金雷股份,2022,0,0,0,0,0
300444,双杰电气,2022,0,0,0,0,0
300445,康斯特,2022,2,3,10,2,0
300446,乐凯新材,2022,0,0,0,0,0
300447,全信股份,2022,0,0,0,0,0
300448,浩云科技,2022,31,39,74,1,1
300449,汉邦高科,2022,2,5,6,0,1
300450,先导智能,2022,4,0,1,0,2
300451,创业慧康,2022,26,49,96,2,37
300452,山河药辅,2022,0,0,0,0,0
300453,三鑫医疗,2022,0,0,0,0,3
300454,深信服,2022,0,0,0,0,0
300455,康拓红外,2022,3,7,0,0,0
300456,赛微电子,2022,0,0,0,0,0
300457,赢合科技,2022,0,1,0,0,2
300458,全志科技,2022,18,5,8,0,9
300459,汤姆猫,2022,21,4,3,1,20
300460,惠伦晶体,2022,1,1,10,0,8
300461,田中精机,2022,2,1,2,0,2
300462,华铭智能,2022,0,0,0,0,0
300463,迈克生物,2022,0,0,0,0,0
300464,星徽股份,2022,0,0,0,0,0
300465,高伟达,2022,0,4,1,0,23
300466,赛摩智能,2022,8,8,11,0,1
300467,迅游科技,2022,0,0,0,0,0
300468,四方精创,2022,5,5,0,70,20
300469,信息发展,2022,36,77,50,59,6
300470,中密控股,2022,0,0,0,0,0
300471,厚普股份,2022,0,10,16,0,0
300472,新元科技,2022,6,15,0,0,5
300473,德尔股份,2022,0,0,0,0,0
300474,景嘉微,2022,9,4,5,6,2
300475,香农芯创,2022,4,0,11,1,4
300476,胜宏科技,2022,14,2,4,0,2
300477,合纵科技,2022,0,0,0,0,0
300478,杭州高新,2022,0,0,0,0,1
300479,神思电子,2022,83,30,9,2,42
300480,光力科技,2022,1,4,40,0,1
300481,濮阳惠成,2022,0,0,0,0,1
300482,万孚生物,2022,0,0,0,0,0
300483,首华燃气,2022,1,0,2,0,0
300484,蓝海华腾,2022,0,0,3,0,0
300485,赛升药业,2022,1,0,0,0,0
300486,东杰智能,2022,0,0,0,0,0
300487,蓝晓科技,2022,0,0,0,0,0
300488,恒锋工具,2022,0,0,0,0,0
300489,光智科技,2022,2,0,1,0,0
300490,华自科技,2022,0,0,0,0,0
300491,通合科技,2022,1,2,2,0,21
300492,华图山鼎,2022,0,0,0,0,1
300493,润欣科技,2022,5,1,20,0,14
300494,盛天网络,2022,3,13,1,0,6
300495,＊ST美尚,2022,0,0,0,0,0
300496,中科创达,2022,0,0,0,0,0
300497,富祥药业,2022,0,0,0,0,1
300498,温氏股份,2022,0,0,0,0,0
300499,高澜股份,2022,0,0,0,0,0
300500,启迪设计,2022,2,1,2,1,0
300501,海顺新材,2022,0,1,0,0,0
300502,新易盛,2022,0,6,15,0,5
300503,昊志机电,2022,0,0,0,0,0
300504,天邑股份,2022,0,0,0,0,0
300505,川金诺,2022,0,1,0,0,0
300506,名家汇,2022,0,0,0,0,0
300507,苏奥传感,2022,0,0,0,0,0
300508,维宏股份,2022,0,0,5,0,0
300509,新美星,2022,0,3,1,0,0
300510,金冠股份,2022,1,0,16,0,27
300511,雪榕生物,2022,0,0,0,0,0
300512,中亚股份,2022,0,0,0,0,0
300513,恒实科技,2022,3,49,37,0,16
300514,友讯达,2022,0,0,76,0,21
300515,三德科技,2022,3,2,3,1,1
300516,久之洋,2022,1,1,0,0,1
300517,海波重科,2022,0,0,0,0,1
300518,盛讯达,2022,0,0,0,0,16
300519,新光药业,2022,0,0,0,0,0
300520,科大国创,2022,0,0,0,0,0
300521,爱司凯,2022,0,0,0,0,2
300522,世名科技,2022,0,0,1,0,0
300523,辰安科技,2022,0,0,0,0,0
300525,博思软件,2022,0,0,0,0,0
300526,＊ST中潜,2022,0,4,0,0,0
300527,中船应急,2022,1,0,0,0,0
300528,幸福蓝海,2022,0,0,0,0,0
300529,健帆生物,2022,0,0,0,0,0
300530,达志科技,2022,0,0,0,0,0
300531,优博讯,2022,0,0,0,0,0
300532,今天国际,2022,13,3,2,0,2
300533,冰川网络,2022,1,5,3,0,1
300534,陇神戎发,2022,0,1,0,0,0
300535,达威股份,2022,0,0,0,0,0
300536,农尚环境,2022,1,0,2,1,0
300537,广信材料,2022,0,0,0,0,0
300538,同益股份,2022,3,3,2,0,7
300539,横河精密,2022,0,0,0,0,3
300540,蜀道装备,2022,0,0,0,0,0
300541,先进数通,2022,1,13,5,25,15
300542,新晨科技,2022,15,35,14,37,19
300543,朗科智能,2022,0,1,5,0,2
300545,联得装备,2022,0,1,0,0,1
300546,雄帝科技,2022,17,22,5,10,3
300547,川环科技,2022,4,2,0,0,0
300548,博创科技,2022,4,4,7,0,3
300549,优德精密,2022,0,1,0,0,1
300550,和仁科技,2022,5,17,12,0,26
300551,古鳌科技,2022,8,10,5,5,15
300552,万集科技,2022,0,0,0,0,0
300553,集智股份,2022,3,0,5,0,0
300554,三超新材,2022,0,0,0,0,0
300555,ST路通,2022,4,4,16,3,3
300556,丝路视觉,2022,8,39,9,1,0
300557,理工光科,2022,3,6,31,0,6
300558,贝达药业,2022,0,0,0,0,0
300559,佳发教育,2022,34,33,10,0,0
300560,中富通,2022,0,0,0,0,0
300561,汇金科技,2022,12,7,20,3,19
300562,乐心医疗,2022,0,0,0,0,0
300563,神宇股份,2022,0,4,7,0,5
300564,筑博设计,2022,2,16,4,0,0
300565,科信技术,2022,2,3,6,0,3
300566,激智科技,2022,0,0,0,0,0
300567,精测电子,2022,0,0,0,0,0
300568,星源材质,2022,0,0,0,0,0
300569,天能重工,2022,0,0,0,0,0
300570,太辰光,2022,0,4,4,0,0
300571,平治信息,2022,0,0,0,0,0
300572,安车检测,2022,0,0,0,0,0
300573,兴齐眼药,2022,0,0,0,0,1
300575,中旗股份,2022,0,0,0,0,0
300576,容大感光,2022,0,0,0,0,0
300577,开润股份,2022,0,0,0,0,0
300578,会畅通讯,2022,33,8,19,0,9
300579,数字认证,2022,2,6,10,1,8
300580,贝斯特,2022,2,2,2,0,1
300581,晨曦航空,2022,1,3,0,0,1
300582,英飞特,2022,0,0,0,0,0
300583,赛托生物,2022,0,0,0,0,1
300584,海辰药业,2022,0,0,0,0,0
300585,奥联电子,2022,0,0,0,0,0
300586,美联新材,2022,0,0,0,0,0
300587,天铁股份,2022,0,0,0,0,0
300588,熙菱信息,2022,4,97,7,0,0
300589,江龙船艇,2022,0,0,0,0,0
300590,移为通信,2022,3,2,63,0,7
300591,万里马,2022,0,0,0,0,0
300592,华凯易佰,2022,0,0,0,0,0
300593,新雷能,2022,0,0,0,0,0
300594,朗进科技,2022,2,9,5,0,1
300595,欧普康视,2022,0,0,0,0,0
300596,利安隆,2022,0,0,0,0,0
300597,吉大通信,2022,19,16,46,0,0
300598,诚迈科技,2022,11,1,37,0,10
300599,雄塑科技,2022,0,0,0,0,1
300600,国瑞科技,2022,0,0,0,0,0
300601,康泰生物,2022,0,1,0,0,0
300602,飞荣达,2022,0,0,0,0,0
300603,立昂技术,2022,0,0,0,0,0
300604,长川科技,2022,1,0,0,0,0
300605,恒锋信息,2022,11,52,53,2,3
300606,金太阳,2022,0,0,0,0,14
300607,拓斯达,2022,0,0,0,0,0
300608,思特奇,2022,0,0,0,0,0
300609,汇纳科技,2022,29,90,4,1,3
300610,晨化股份,2022,0,0,0,0,0
300611,美力科技,2022,0,0,0,0,0
300612,宣亚国际,2022,11,4,0,4,10
300613,富瀚微,2022,13,2,4,0,3
300614,百川畅银,2022,0,0,0,0,0
300615,欣天科技,2022,0,1,1,0,3
300616,尚品宅配,2022,13,26,17,1,86
300617,安靠智电,2022,0,4,6,3,6
300618,寒锐钴业,2022,0,0,0,0,0
300619,金银河,2022,2,0,0,0,0
300620,光库科技,2022,23,2,10,0,0
300621,维业股份,2022,0,0,0,0,0
300622,博士眼镜,2022,0,0,0,0,0
300623,捷捷微电,2022,0,0,0,0,0
300624,万兴科技,2022,0,0,0,0,0
300625,三雄极光,2022,0,0,0,0,0
300626,华瑞股份,2022,0,0,1,0,2
300627,华测导航,2022,0,0,0,0,0
300628,亿联网络,2022,13,4,10,0,0
300629,新劲刚,2022,0,0,0,0,0
300630,普利制药,2022,0,0,0,0,0
300631,久吾高科,2022,0,0,0,0,0
300632,光莆股份,2022,9,0,10,0,5
300633,开立医疗,2022,11,0,0,0,0
300634,彩讯股份,2022,21,43,7,2,2
300635,中达安,2022,11,18,24,0,5
300636,同和药业,2022,0,1,0,0,0
300637,扬帆新材,2022,0,0,0,0,0
300638,广和通,2022,0,0,0,0,0
300639,凯普生物,2022,0,0,0,0,0
300640,德艺文创,2022,0,0,0,0,0
300641,正丹股份,2022,0,0,0,0,0
300642,透景生命,2022,0,0,0,0,0
300643,万通智控,2022,1,0,4,0,4
300644,南京聚隆,2022,0,1,0,0,1
300645,正元智慧,2022,0,0,0,0,0
300647,超频三,2022,0,0,0,0,0
300648,星云股份,2022,0,0,0,0,0
300649,杭州园林,2022,0,2,2,0,0
300650,太龙股份,2022,0,0,0,0,0
300651,金陵体育,2022,0,0,3,0,0
300652,雷迪克,2022,0,0,0,0,0
300653,正海生物,2022,0,0,0,0,0
300654,世纪天鸿,2022,15,8,2,0,10
300655,晶瑞电材,2022,0,0,0,0,0
300656,民德电子,2022,4,0,6,0,4
300657,弘信电子,2022,0,0,0,0,0
300658,延江股份,2022,0,0,0,0,0
300659,中孚信息,2022,0,0,0,0,0
300660,江苏雷利,2022,0,0,0,0,0
300661,圣邦股份,2022,10,2,13,0,3
300662,科锐国际,2022,0,0,0,0,0
300663,科蓝软件,2022,0,0,0,0,0
300664,鹏鹞环保,2022,0,0,0,0,0
300665,飞鹿股份,2022,0,0,0,0,0
300666,江丰电子,2022,0,0,0,0,0
300667,必创科技,2022,7,11,22,0,3
300668,杰恩设计,2022,2,3,1,0,0
300669,沪宁股份,2022,0,0,0,0,0
300670,大烨智能,2022,3,0,2,0,8
300671,富满微,2022,5,0,8,0,4
300672,国科微,2022,7,5,25,0,2
300673,佩蒂股份,2022,0,0,0,0,0
300674,宇信科技,2022,0,0,0,0,0
300675,建科院,2022,0,0,0,0,0
300676,华大基因,2022,0,0,0,0,0
300677,英科医疗,2022,2,0,0,0,1
